WinAccu		GpsTimeAccu	OccuRecAccu	Error	NTPAccu	NTPLatency
-2.0		0.8		-1.5		31.0	-0.7+/-6.43	47.5
-3.2		0.7		-2.5		31.0	-0.7+/-6.43	47.5
-2.3		10.0		-8.5		31.0	-0.7+/-6.43	47.5
4.1		0.7		3.3		31.0	6.8+/-2.89	57.5
3.0		0.8		3.3		31.0	6.8+/-2.89	57.5
1.8		0.7		3.3		31.0	6.8+/-2.89	57.5
2.7		0.7		1.3		31.0	6.8+/-2.89	57.5
1.1		10.0		-3.8		31.0	-0.1+/-5.26	48.0
-4.0		0.8		1.2		31.0	-0.1+/-5.26	48.0
0.8		0.7		0.2		31.0	-0.1+/-5.26	48.0
-0.3		0.8		-0.8		31.0	-0.1+/-5.26	48.0
5.0		0.7		5.1		31.0	5.9+/-3.00	48.3
4.9		0.8		5.1		31.0	5.9+/-3.00	48.3
3.7		0.7		4.1		31.0	5.9+/-3.00	48.3
3.6		0.7		3.1		31.0	5.9+/-3.00	48.3
2.0		0.5		2.9		31.0	0.8+/-4.43	49.5
-3.1		0.7		2.9		31.0	0.8+/-4.43	49.5
2.7		0.7		1.9		31.0	0.8+/-4.43	49.5
-3.4		10.0		-3.1		31.0	0.8+/-4.43	49.5
4.0		0.8		5.0		31.0	3.2+/-4.09	49.0
3.9		10.0		0.0		31.0	3.2+/-4.09	49.0
3.7		0.8		3.0		31.0	3.2+/-4.09	49.0
3.6		0.7		3.0		31.0	3.2+/-4.09	49.0
3.0		0.8		3.4		31.0	0.4+/-4.60	48.3
-3.1		0.7		1.4		31.0	0.4+/-4.60	48.3
-3.3		0.6		1.4		31.0	0.4+/-4.60	48.3
-1.4		0.7		1.4		31.0	0.4+/-4.60	48.3
-1.0		0.9		5.9		31.0	4.5+/-2.75	56.5
2.9		0.7		3.9		31.0	4.5+/-2.75	56.5
2.7		0.8		3.9		31.0	4.5+/-2.75	56.5
2.6		0.7		3.9		31.0	4.5+/-2.75	56.5
-1.0		0.7		0.4		31.0	-2.5+/-4.64	45.3
-1.1		0.8		-0.6		31.0	-2.5+/-4.64	45.3
-1.3		10.0		-5.6		31.0	-2.5+/-4.64	45.3
-6.4		0.8		-1.6		31.0	-2.5+/-4.64	45.3
-2.0		0.7		0.7		31.0	2.2+/-4.90	45.3
-2.1		10.0		-5.3		31.0	2.2+/-4.90	45.3
-3.2		10.0		-5.3		31.0	2.2+/-4.90	45.3
-3.4		0.7		-1.3		31.0	2.2+/-4.90	45.3
1.0		0.8		1.5		31.0	3.9+/-4.45	45.5
-0.1		0.8		1.5		31.0	3.9+/-4.45	45.5
-1.2		0.8		1.5		31.0	3.9+/-4.45	45.5
-0.4		0.8		0.5		31.0	3.9+/-4.45	45.5
-5.0		0.7		-4.9		31.0	-4.4+/-6.65	76.5
-5.1		10.0		-10.9		31.0	-4.4+/-6.65	76.5
-5.2		0.7		-5.9		31.0	-4.4+/-6.65	76.5
-6.4		0.7		-5.9		31.0	-4.4+/-6.65	76.5
-1.0		0.8		0.0		31.0	6.9+/-5.52	44.8
-1.1		0.8		-1.0		31.0	6.9+/-5.52	44.8
-1.2		0.8		-1.0		31.0	6.9+/-5.52	44.8
-1.4		0.8		-1.0		31.0	6.9+/-5.52	44.8
